YYYY-MM-DD	HHMM (LST)	Time	Value		ETR (Whm^2)
1052010	1800	6665	38		
1052010	1900	6666	0		
1052010	2000	6667	0		
1052010	2100	6668	0		
1052010	2200	6669	0		
1052010	2300	6670	0		
1052010	240000	6671	0		
1062010	100	6672	0		
1062010	200	6673	0		
1062010	300	6674	0		
1062010	400	6675	0		
1062010	500	6676	0		
1062010	600	6677	0		
1062010	700	6678	121		
1062010	800	6679	376		
1062010	900	6680	603		
1062010	1000	6681	783		
1062010	1100	6682	905		
1062010	1200	6683	960		
1062010	1300	6684	944		
1062010	1400	6685	858		
1062010	1500	6686	708		
1062010	1600	6687	505		
1062010	1700	6688	262		
1062010	1800	6689	34		
1062010	1900	6690	0		
1062010	2000	6691	0		
1062010	2100	6692	0		
1062010	2200	6693	0		
1062010	2300	6694	0		
1062010	240000	6695	0		
1072010	100	6696	0		
1072010	200	6697	0		
1072010	300	6698	0		
1072010	400	6699	0		
1072010	500	6700	0		
1072010	600	6701	0		
1072010	700	6702	117		
1072010	800	6703	371		
1072010	900	6704	598		
1072010	1000	6705	778		
1072010	1100	6706	899		
1072010	1200	6707	954		
1072010	1300	6708	937		
1072010	1400	6709	851		
1072010	1500	6710	701		
1072010	1600	6711	498		
1072010	1700	6712	255		
1072010	1800	6713	31		
1072010	1900	6714	0		
1072010	2000	6715	0		
1072010	2100	6716	0		
1072010	2200	6717	0		
1072010	2300	6718	0		
1072010	240000	6719	0		
1082010	100	6720	0		
1082010	200	6721	0		
1082010	300	6722	0		
1082010	400	6723	0		
1082010	500	6724	0		
1082010	600	6725	0		
1082010	700	6726	113		
1082010	800	6727	366		
1082010	900	6728	593		
1082010	1000	6729	773		
1082010	1100	6730	894		
1082010	1200	6731	948		
1082010	1300	6732	931		
1082010	1400	6733	845		
1082010	1500	6734	694		
1082010	1600	6735	491		
1082010	1700	6736	248		
1082010	1800	6737	27		
1082010	1900	6738	0		
1082010	2000	6739	0		
1082010	2100	6740	0		
1082010	2200	6741	0		
1082010	2300	6742	0		
1082010	240000	6743	0		
1092010	100	6744	0		
1092010	200	6745	0		
1092010	300	6746	0		
1092010	400	6747	0		
1092010	500	6748	0		
1092010	600	6749	0		
1092010	700	6750	109		
1092010	800	6751	362		
1092010	900	6752	588		
1092010	1000	6753	768		
1092010	1100	6754	888		
1092010	1200	6755	942		
1092010	1300	6756	925		
1092010	1400	6757	838		
1092010	1500	6758	688		
1092010	1600	6759	484		
1092010	1700	6760	241		
1092010	1800	6761	24		
1092010	1900	6762	0		
1092010	2000	6763	0		
1092010	2100	6764	0		
1092010	2200	6765	0		
1092010	2300	6766	0		
1092010	240000	6767	0		
10102010	100	6768	0		
10102010	200	6769	0		
10102010	300	6770	0		
10102010	400	6771	0		
10102010	500	6772	0		
10102010	600	6773	0		
10102010	700	6774	105		
10102010	800	6775	357		
10102010	900	6776	583		
10102010	1000	6777	762		
10102010	1100	6778	883		
10102010	1200	6779	936		
10102010	1300	6780	919		
10102010	1400	6781	832		
10102010	1500	6782	681		
10102010	1600	6783	477		
10102010	1700	6784	234		
10102010	1800	6785	22		
10102010	1900	6786	0		
10102010	2000	6787	0		
10102010	2100	6788	0		
10102010	2200	6789	0		
10102010	2300	6790	0		
10102010	240000	6791	0		
10112010	100	6792	0		
10112010	200	6793	0		
10112010	300	6794	0		
10112010	400	6795	0		
10112010	500	6796	0		
10112010	600	6797	0		
10112010	700	6798	101		
10112010	800	6799	352		
10112010	900	6800	578		
10112010	1000	6801	757		
10112010	1100	6802	877		
10112010	1200	6803	930		
10112010	1300	6804	913		
10112010	1400	6805	825		
10112010	1500	6806	674		
10112010	1600	6807	470		
10112010	1700	6808	227		
10112010	1800	6809	19		
10112010	1900	6810	0		
10112010	2000	6811	0		
10112010	2100	6812	0		
10112010	2200	6813	0		
10112010	2300	6814	0		
10112010	240000	6815	0		
10122010	100	6816	0		
10122010	200	6817	0		
10122010	300	6818	0		
10122010	400	6819	0		
10122010	500	6820	0		
10122010	600	6821	0		
10122010	700	6822	97		
10122010	800	6823	347		
10122010	900	6824	573		
10122010	1000	6825	752		
10122010	1100	6826	872		
10122010	1200	6827	924		
10122010	1300	6828	906		
10122010	1400	6829	819		
10122010	1500	6830	667		
10122010	1600	6831	463		
10122010	1700	6832	220		
10122010	1800	6833	17		
10122010	1900	6834	0		
10122010	2000	6835	0		
10122010	2100	6836	0		
10122010	2200	6837	0		
10122010	2300	6838	0		
10122010	240000	6839	0		
10132010	100	6840	0		
10132010	200	6841	0		
10132010	300	6842	0		
10132010	400	6843	0		
10132010	500	6844	0		
10132010	600	6845	0		
10132010	700	6846	93		
10132010	800	6847	342		
10132010	900	6848	568		
10132010	1000	6849	746		
10132010	1100	6850	866		
10132010	1200	6851	918		
10132010	1300	6852	900		
10132010	1400	6853	812		
10132010	1500	6854	661		
10132010	1600	6855	456		
10132010	1700	6856	214		
10132010	1800	6857	14		
10132010	1900	6858	0		
10132010	2000	6859	0		
10132010	2100	6860	0		
10132010	2200	6861	0		
10132010	2300	6862	0		
10132010	240000	6863	0		
10142010	100	6864	0		
10142010	200	6865	0		
10142010	300	6866	0		
10142010	400	6867	0		
10142010	500	6868	0		
10142010	600	6869	0		
10142010	700	6870	89		
10142010	800	6871	338		
10142010	900	6872	562		
10142010	1000	6873	741		
10142010	1100	6874	860		
10142010	1200	6875	912		
10142010	1300	6876	894		
10142010	1400	6877	806		
10142010	1500	6878	654		
10142010	1600	6879	450		
10142010	1700	6880	207		
10142010	1800	6881	12		
10142010	1900	6882	0		
10142010	2000	6883	0		
10142010	2100	6884	0		
10142010	2200	6885	0		
10142010	2300	6886	0		
10142010	240000	6887	0		
10152010	100	6888	0		
10152010	200	6889	0		
10152010	300	6890	0		
10152010	400	6891	0		
10152010	500	6892	0		
10152010	600	6893	0		
10152010	700	6894	85		
10152010	800	6895	333		
10152010	900	6896	557		
10152010	1000	6897	735		
10152010	1100	6898	854		
10152010	1200	6899	906		
10152010	1300	6900	887		
10152010	1400	6901	799		
10152010	1500	6902	647		
10152010	1600	6903	443		
10152010	1700	6904	200		
10152010	1800	6905	10		
10152010	1900	6906	0		
10152010	2000	6907	0		
10152010	2100	6908	0		
10152010	2200	6909	0		
10152010	2300	6910	0		
10152010	240000	6911	0		
10162010	100	6912	0		
10162010	200	6913	0		
10162010	300	6914	0		
10162010	400	6915	0		
10162010	500	6916	0		
10162010	600	6917	0		
10162010	700	6918	81		
10162010	800	6919	328		
10162010	900	6920	552		
10162010	1000	6921	730		
10162010	1100	6922	849		
10162010	1200	6923	900		
10162010	1300	6924	881		
10162010	1400	6925	793		
10162010	1500	6926	641		
10162010	1600	6927	436		
10162010	1700	6928	194		
10162010	1800	6929	9		
10162010	1900	6930	0		
10162010	2000	6931	0		
10162010	2100	6932	0		
10162010	2200	6933	0		
10162010	2300	6934	0		
10162010	240000	6935	0		
10172010	100	6936	0		
10172010	200	6937	0		
10172010	300	6938	0		
10172010	400	6939	0		
10172010	500	6940	0		
10172010	600	6941	0		
10172010	700	6942	78		
10172010	800	6943	323		
10172010	900	6944	547		
10172010	1000	6945	724		
10172010	1100	6946	843		
10172010	1200	6947	894		
10172010	1300	6948	875		
10172010	1400	6949	786		
10172010	1500	6950	634		
10172010	1600	6951	429		
10172010	1700	6952	187		
10172010	1800	6953	7		
10172010	1900	6954	0		
10172010	2000	6955	0		
10172010	2100	6956	0		
10172010	2200	6957	0		
10172010	2300	6958	0		
10172010	240000	6959	0		
10182010	100	6960	0		
10182010	200	6961	0		
10182010	300	6962	0		
10182010	400	6963	0		
10182010	500	6964	0		
10182010	600	6965	0		
10182010	700	6966	74		
10182010	800	6967	318		
10182010	900	6968	541		
10182010	1000	6969	719		
10182010	1100	6970	837		
10182010	1200	6971	888		
10182010	1300	6972	869		
10182010	1400	6973	780		
10182010	1500	6974	628		
10182010	1600	6975	423		
10182010	1700	6976	181		
10182010	1800	6977	6		
10182010	1900	6978	0		
10182010	2000	6979	0		
10182010	2100	6980	0		
10182010	2200	6981	0		
10182010	2300	6982	0		
10182010	240000	6983	0		
10192010	100	6984	0		
10192010	200	6985	0		
10192010	300	6986	0		
10192010	400	6987	0		
10192010	500	6988	0		
10192010	600	6989	0		
10192010	700	6990	70		
10192010	800	6991	313		
10192010	900	6992	536		
10192010	1000	6993	713		
10192010	1100	6994	831		
10192010	1200	6995	882		
10192010	1300	6996	862		
10192010	1400	6997	773		
10192010	1500	6998	621		
10192010	1600	6999	416		
10192010	1700	7000	174		
10192010	1800	7001	5		
10192010	1900	7002	0		
10192010	2000	7003	0		
10192010	2100	7004	0		
10192010	2200	7005	0		
10192010	2300	7006	0		
10192010	240000	7007	0		
10202010	100	7008	0		
10202010	200	7009	0		
10202010	300	7010	0		
10202010	400	7011	0		
10202010	500	7012	0		
10202010	600	7013	0		
10202010	700	7014	67		
10202010	800	7015	308		
10202010	900	7016	531		
10202010	1000	7017	708		
10202010	1100	7018	825		
10202010	1200	7019	876		
10202010	1300	7020	856		
10202010	1400	7021	767		
10202010	1500	7022	615		
10202010	1600	7023	410		
10202010	1700	7024	168		
10202010	1800	7025	4		
10202010	1900	7026	0		
10202010	2000	7027	0		
10202010	2100	7028	0		
10202010	2200	7029	0		
10202010	2300	7030	0		
10202010	240000	7031	0		
10212010	100	7032	0		
10212010	200	7033	0		
10212010	300	7034	0		
10212010	400	7035	0		
10212010	500	7036	0		
10212010	600	7037	0		
10212010	700	7038	64		
10212010	800	7039	302		
10212010	900	7040	525		
10212010	1000	7041	702		
10212010	1100	7042	820		
10212010	1200	7043	870		
10212010	1300	7044	850		
10212010	1400	7045	761		
10212010	1500	7046	608		
10212010	1600	7047	403		
10212010	1700	7048	162		
10212010	1800	7049	3		
10212010	1900	7050	0		
10212010	2000	7051	0		
10212010	2100	7052	0		
10212010	2200	7053	0		
10212010	2300	7054	0		
10212010	240000	7055	0		
10222010	100	7056	0		
10222010	200	7057	0		
10222010	300	7058	0		
10222010	400	7059	0		
10222010	500	7060	0		
10222010	600	7061	0		
10222010	700	7062	60		
10222010	800	7063	297		
10222010	900	7064	520		
10222010	1000	7065	696		
10222010	1100	7066	814		
10222010	1200	7067	864		
10222010	1300	7068	844		
10222010	1400	7069	754		
10222010	1500	7070	602		
10222010	1600	7071	397		
10222010	1700	7072	156		
10222010	1800	7073	2		
10222010	1900	7074	0		
10222010	2000	7075	0		
10222010	2100	7076	0		
10222010	2200	7077	0		
10222010	2300	7078	0		
10222010	240000	7079	0		
10232010	100	7080	0		
10232010	200	7081	0		
10232010	300	7082	0		
10232010	400	7083	0		
10232010	500	7084	0		
10232010	600	7085	0		
10232010	700	7086	57		
10232010	800	7087	292		
10232010	900	7088	515		
10232010	1000	7089	691		
10232010	1100	7090	808		
10232010	1200	7091	858		
10232010	1300	7092	837		
10232010	1400	7093	748		
10232010	1500	7094	596		
10232010	1600	7095	391		
10232010	1700	7096	150		
10232010	1800	7097	1		
10232010	1900	7098	0		
10232010	2000	7099	0		
10232010	2100	7100	0		
10232010	2200	7101	0		
10232010	2300	7102	0		
10232010	240000	7103	0		
10242010	100	7104	0		
10242010	200	7105	0		
10242010	300	7106	0		
10242010	400	7107	0		
10242010	500	7108	0		
10242010	600	7109	0		
10242010	700	7110	54		
10242010	800	7111	287		
10242010	900	7112	509		
10242010	1000	7113	685		
10242010	1100	7114	802		
10242010	1200	7115	852		
10242010	1300	7116	831		
10242010	1400	7117	742		
10242010	1500	7118	589		
10242010	1600	7119	385		
10242010	1700	7120	144		
10242010	1800	7121	1		
10242010	1900	7122	0		
10242010	2000	7123	0		
10242010	2100	7124	0		
10242010	2200	7125	0		
10242010	2300	7126	0		
10242010	240000	7127	0		
10252010	100	7128	0		
10252010	200	7129	0		
10252010	300	7130	0		
10252010	400	7131	0		
10252010	500	7132	0		
10252010	600	7133	0		
10252010	700	7134	51		
10252010	800	7135	282		
10252010	900	7136	504		
10252010	1000	7137	679		
10252010	1100	7138	796		
10252010	1200	7139	846		
10252010	1300	7140	825		
10252010	1400	7141	735		
10252010	1500	7142	583		
10252010	1600	7143	378		
10252010	1700	7144	138		
10252010	1800	7145	0		
10252010	1900	7146	0		
10252010	2000	7147	0		
10252010	2100	7148	0		
10252010	2200	7149	0		
10252010	2300	7150	0		
10252010	240000	7151	0		
10262010	100	7152	0		
10262010	200	7153	0		
10262010	300	7154	0		
10262010	400	7155	0		
10262010	500	7156	0		
10262010	600	7157	0		
10262010	700	7158	48		
10262010	800	7159	277		
10262010	900	7160	499		
10262010	1000	7161	674		
10262010	1100	7162	790		
10262010	1200	7163	840		
10262010	1300	7164	819		
10262010	1400	7165	729		
10262010	1500	7166	577		
10262010	1600	7167	372		
10262010	1700	7168	132		
10262010	1800	7169	0		
10262010	1900	7170	0		
10262010	2000	7171	0		
10262010	2100	7172	0		
10262010	2200	7173	0		
10262010	2300	7174	0		
10262010	240000	7175	0		
10272010	100	7176	0		
10272010	200	7177	0		
10272010	300	7178	0		
10272010	400	7179	0		
10272010	500	7180	0		
10272010	600	7181	0		
10272010	700	7182	45		
10272010	800	7183	272		
10272010	900	7184	493		
10272010	1000	7185	668		
10272010	1100	7186	784		
10272010	1200	7187	834		
10272010	1300	7188	813		
10272010	1400	7189	723		
10272010	1500	7190	571		
10272010	1600	7191	366		
10272010	1700	7192	126		
10272010	1800	7193	0		
10272010	1900	7194	0		
10272010	2000	7195	0		
10272010	2100	7196	0		
10272010	2200	7197	0		
10272010	2300	7198	0		
10272010	240000	7199	0		
10282010	100	7200	0		
10282010	200	7201	0		
10282010	300	7202	0		
10282010	400	7203	0		
10282010	500	7204	0		
10282010	600	7205	0		
10282010	700	7206	42		
10282010	800	7207	267		
10282010	900	7208	488		
10282010	1000	7209	663		
10282010	1100	7210	779		
10282010	1200	7211	828		
10282010	1300	7212	807		
10282010	1400	7213	717		
10282010	1500	7214	565		
10282010	1600	7215	361		
10282010	1700	7216	121		
10282010	1800	7217	0		
10282010	1900	7218	0		
10282010	2000	7219	0		
10282010	2100	7220	0		
10282010	2200	7221	0		
10282010	2300	7222	0		
10282010	240000	7223	0		
10292010	100	7224	0		
10292010	200	7225	0		
10292010	300	7226	0		
10292010	400	7227	0		
10292010	500	7228	0		
10292010	600	7229	0		
10292010	700	7230	39		
10292010	800	7231	261		
10292010	900	7232	482		
10292010	1000	7233	657		
10292010	1100	7234	773		
10292010	1200	7235	822		
10292010	1300	7236	801		
10292010	1400	7237	711		
10292010	1500	7238	559		
10292010	1600	7239	355		
10292010	1700	7240	116		
10292010	1800	7241	0		
10292010	1900	7242	0		
10292010	2000	7243	0		
10292010	2100	7244	0		
10292010	2200	7245	0		
10292010	2300	7246	0		
10292010	240000	7247	0		
10302010	100	7248	0		
10302010	200	7249	0		
10302010	300	7250	0		
10302010	400	7251	0		
10302010	500	7252	0		
10302010	600	7253	0		
10302010	700	7254	37		
10302010	800	7255	256		
10302010	900	7256	477		
10302010	1000	7257	651		
10302010	1100	7258	767		
10302010	1200	7259	816		
10302010	1300	7260	795		
10302010	1400	7261	705		
10302010	1500	7262	553		
10302010	1600	7263	349		
10302010	1700	7264	110		
10302010	1800	7265	0		
10302010	1900	7266	0		
10302010	2000	7267	0		
10302010	2100	7268	0		
10302010	2200	7269	0		
10302010	2300	7270	0		
10302010	240000	7271	0		
10312010	100	7272	0		
10312010	200	7273	0		
10312010	300	7274	0		
10312010	400	7275	0		
10312010	500	7276	0		
10312010	600	7277	0		
10312010	700	7278	34		
10312010	800	7279	251		
10312010	900	7280	471		
10312010	1000	7281	646		
10312010	1100	7282	761		
10312010	1200	7283	810		
10312010	1300	7284	789		
10312010	1400	7285	699		
10312010	1500	7286	547		
10312010	1600	7287	343		
10312010	1700	7288	106		
10312010	1800	7289	0		
10312010	1900	7290	0		
10312010	2000	7291	0		
10312010	2100	7292	0		
10312010	2200	7293	0		
10312010	2300	7294	0		
10312010	240000	7295	0		
1112010	100	7296	0		
1112010	200	7297	0		
1112010	300	7298	0		
1112010	400	7299	0		
1112010	500	7300	0		
1112010	600	7301	0		
1112010	700	7302	32		
1112010	800	7303	246		
1112010	900	7304	466		
1112010	1000	7305	640		
1112010	1100	7306	755		
1112010	1200	7307	804		
1112010	1300	7308	783		
1112010	1400	7309	694		
1112010	1500	7310	542		
1112010	1600	7311	338		
1112010	1700	7312	101		
1112010	1800	7313	0		
1112010	1900	7314	0		
1112010	2000	7315	0		
1112010	2100	7316	0		
1112010	2200	7317	0		
1112010	2300	7318	0		
1112010	240000	7319	0		
1122010	100	7320	0		
1122010	200	7321	0		
1122010	300	7322	0		
1122010	400	7323	0		
1122010	500	7324	0		
1122010	600	7325	0		
1122010	700	7326	29		
1122010	800	7327	241		
1122010	900	7328	460		
1122010	1000	7329	634		
1122010	1100	7330	750		
1122010	1200	7331	798		
1122010	1300	7332	777		
1122010	1400	7333	688		
1122010	1500	7334	536		
1122010	1600	7335	333		
1122010	1700	7336	96		
1122010	1800	7337	0		
1122010	1900	7338	0		
1122010	2000	7339	0		
1122010	2100	7340	0		
1122010	2200	7341	0		
1122010	2300	7342	0		
1122010	240000	7343	0		
1132010	100	7344	0		
1132010	200	7345	0		
1132010	300	7346	0		
1132010	400	7347	0		
1132010	500	7348	0		
1132010	600	7349	0		
1132010	700	7350	27		
1132010	800	7351	235		
1132010	900	7352	455		
1132010	1000	7353	629		
1132010	1100	7354	744		
1132010	1200	7355	793		
1132010	1300	7356	772		
1132010	1400	7357	682		
1132010	1500	7358	530		
1132010	1600	7359	327		
1132010	1700	7360	92		
1132010	1800	7361	0		
1132010	1900	7362	0		
1132010	2000	7363	0		
1132010	2100	7364	0		
1132010	2200	7365	0		
1132010	2300	7366	0		
1132010	240000	7367	0		
1142010	100	7368	0		
1142010	200	7369	0		
1142010	300	7370	0		
1142010	400	7371	0		
1142010	500	7372	0		
1142010	600	7373	0		
1142010	700	7374	25		
1142010	800	7375	230		
1142010	900	7376	450		
1142010	1000	7377	623		
1142010	1100	7378	738		
1142010	1200	7379	787		
1142010	1300	7380	766		
1142010	1400	7381	677		
1142010	1500	7382	525		
1142010	1600	7383	322		
1142010	1700	7384	88		
1142010	1800	7385	0		
1142010	1900	7386	0		
1142010	2000	7387	0		
1142010	2100	7388	0		
1142010	2200	7389	0		
1142010	2300	7390	0		
1142010	240000	7391	0		
1152010	100	7392	0		
1152010	200	7393	0		
1152010	300	7394	0		
1152010	400	7395	0		
1152010	500	7396	0		
1152010	600	7397	0		
1152010	700	7398	23		
1152010	800	7399	225		
1152010	900	7400	444		
1152010	1000	7401	618		
1152010	1100	7402	733		
1152010	1200	7403	781		
1152010	1300	7404	760		
1152010	1400	7405	671		
1152010	1500	7406	520		
1152010	1600	7407	317		
1152010	1700	7408	84		
1152010	1800	7409	0		
1152010	1900	7410	0		
1152010	2000	7411	0		
1152010	2100	7412	0		
1152010	2200	7413	0		
1152010	2300	7414	0		
1152010	240000	7415	0		
1162010	100	7416	0		
1162010	200	7417	0		
1162010	300	7418	0		
1162010	400	7419	0		
1162010	500	7420	0		
1162010	600	7421	0		
1162010	700	7422	21		
1162010	800	7423	220		
1162010	900	7424	439		
1162010	1000	7425	612		
1162010	1100	7426	727		
1162010	1200	7427	776		
1162010	1300	7428	755		
1162010	1400	7429	666		
1162010	1500	7430	515		
1162010	1600	7431	312		
1162010	1700	7432	80		
1162010	1800	7433	0		
1162010	1900	7434	0		
1162010	2000	7435	0		
1162010	2100	7436	0		
1162010	2200	7437	0		
1162010	2300	7438	0		
1162010	240000	7439	0		
1172010	100	7440	0		
1172010	200	7441	0		
1172010	300	7442	0		
1172010	400	7443	0		
1172010	500	7444	0		
1172010	600	7445	0		
1172010	700	7446	19		
1172010	800	7447	215		
1172010	900	7448	433		
1172010	1000	7449	606		
1172010	1100	7450	721		
1172010	1200	7451	770		
1172010	1300	7452	749		
1172010	1400	7453	660		
1172010	1500	7454	509		
1172010	1600	7455	307		
1172010	1700	7456	77		
1172010	1800	7457	0		
1172010	1900	7458	0		
1172010	2000	7459	0		
1172010	2100	7460	0		
1172010	2200	7461	0		
1172010	2300	7462	0		
1172010	240000	7463	0		
1182010	100	7464	0		
1182010	200	7465	0		
1182010	300	7466	0		
1182010	400	7467	0		
1182010	500	7468	0		
1182010	600	7469	0		
1182010	700	7470	17		
1182010	800	7471	210		
1182010	900	7472	428		
1182010	1000	7473	601		
1182010	1100	7474	716		
1182010	1200	7475	765		
1182010	1300	7476	744		
1182010	1400	7477	655		
1182010	1500	7478	504		
1182010	1600	7479	302		
1182010	1700	7480	73		
1182010	1800	7481	0		
1182010	1900	7482	0		
1182010	2000	7483	0		
1182010	2100	7484	0		
1182010	2200	7485	0		
1182010	2300	7486	0		
1182010	240000	7487	0		
1192010	100	7488	0		
1192010	200	7489	0		
1192010	300	7490	0		
1192010	400	7491	0		
1192010	500	7492	0		
1192010	600	7493	0		
1192010	700	7494	15		
1192010	800	7495	205		
1192010	900	7496	423		
1192010	1000	7497	596		
1192010	1100	7498	710		
1192010	1200	7499	759		
1192010	1300	7500	739		
1192010	1400	7501	650		
1192010	1500	7502	500		
1192010	1600	7503	298		
1192010	1700	7504	70		
1192010	1800	7505	0		
1192010	1900	7506	0		
1192010	2000	7507	0		
1192010	2100	7508	0		
1192010	2200	7509	0		
1192010	2300	7510	0		
1192010	240000	7511	0		
11102010	100	7512	0		
11102010	200	7513	0		
11102010	300	7514	0		
11102010	400	7515	0		
11102010	500	7516	0		
11102010	600	7517	0		
11102010	700	7518	14		
11102010	800	7519	199		
11102010	900	7520	417		
11102010	1000	7521	590		
11102010	1100	7522	705		
11102010	1200	7523	754		
11102010	1300	7524	733		
11102010	1400	7525	645		
11102010	1500	7526	495		
11102010	1600	7527	293		
11102010	1700	7528	67		
11102010	1800	7529	0		
11102010	1900	7530	0		
11102010	2000	7531	0		
11102010	2100	7532	0		
11102010	2200	7533	0		
11102010	2300	7534	0		
11102010	240000	7535	0		
11112010	100	7536	0		
11112010	200	7537	0		
11112010	300	7538	0		
11112010	400	7539	0		
11112010	500	7540	0		
11112010	600	7541	0		
11112010	700	7542	12		
11112010	800	7543	194		
11112010	900	7544	412		
11112010	1000	7545	585		
11112010	1100	7546	700		
11112010	1200	7547	748		
11112010	1300	7548	728		
11112010	1400	7549	640		
11112010	1500	7550	490		
11112010	1600	7551	289		
11112010	1700	7552	64		
11112010	1800	7553	0		
11112010	1900	7554	0		
11112010	2000	7555	0		
11112010	2100	7556	0		
11112010	2200	7557	0		
11112010	2300	7558	0		
11112010	240000	7559	0		
11122010	100	7560	0		
11122010	200	7561	0		
11122010	300	7562	0		
11122010	400	7563	0		
11122010	500	7564	0		
11122010	600	7565	0		
11122010	700	7566	11		
11122010	800	7567	189		
11122010	900	7568	407		
11122010	1000	7569	579		
11122010	1100	7570	694		
11122010	1200	7571	743		
11122010	1300	7572	723		
11122010	1400	7573	635		
11122010	1500	7574	486		
11122010	1600	7575	285		
11122010	1700	7576	61		
11122010	1800	7577	0		
11122010	1900	7578	0		
11122010	2000	7579	0		
11122010	2100	7580	0		
11122010	2200	7581	0		
11122010	2300	7582	0		
11122010	240000	7583	0		
11132010	100	7584	0		
11132010	200	7585	0		
11132010	300	7586	0		
11132010	400	7587	0		
11132010	500	7588	0		
11132010	600	7589	0		
11132010	700	7590	9		
11132010	800	7591	184		
11132010	900	7592	402		
11132010	1000	7593	574		
11132010	1100	7594	689		
11132010	1200	7595	738		
11132010	1300	7596	718		
11132010	1400	7597	630		
11132010	1500	7598	481		
11132010	1600	7599	281		
11132010	1700	7600	59		
11132010	1800	7601	0		
11132010	1900	7602	0		
11132010	2000	7603	0		
11132010	2100	7604	0		
11132010	2200	7605	0		
11132010	2300	7606	0		
11132010	240000	7607	0		
11142010	100	7608	0		
11142010	200	7609	0		
11142010	300	7610	0		
11142010	400	7611	0		
11142010	500	7612	0		
11142010	600	7613	0		
11142010	700	7614	8		
11142010	800	7615	179		
11142010	900	7616	396		
11142010	1000	7617	569		
11142010	1100	7618	684		
11142010	1200	7619	733		
11142010	1300	7620	713		
11142010	1400	7621	626		
11142010	1500	7622	477		
11142010	1600	7623	277		
11142010	1700	7624	56		
11142010	1800	7625	0		
11142010	1900	7626	0		
11142010	2000	7627	0		
11142010	2100	7628	0		
11142010	2200	7629	0		
11142010	2300	7630	0		
11142010	240000	7631	0		
11152010	100	7632	0		
11152010	200	7633	0		
11152010	300	7634	0		
11152010	400	7635	0		
11152010	500	7636	0		
11152010	600	7637	0		
11152010	700	7638	7		
11152010	800	7639	174		
11152010	900	7640	391		
11152010	1000	7641	564		
11152010	1100	7642	679		
11152010	1200	7643	728		
11152010	1300	7644	708		
11152010	1400	7645	621		
11152010	1500	7646	473		
11152010	1600	7647	273		
11152010	1700	7648	54		
11152010	1800	7649	0		
11152010	1900	7650	0		
11152010	2000	7651	0		
11152010	2100	7652	0		
11152010	2200	7653	0		
11152010	2300	7654	0		
11152010	240000	7655	0		
11162010	100	7656	0		
11162010	200	7657	0		
11162010	300	7658	0		
11162010	400	7659	0		
11162010	500	7660	0		
11162010	600	7661	0		
11162010	700	7662	6		
11162010	800	7663	169		
11162010	900	7664	386		
11162010	1000	7665	559		
11162010	1100	7666	674		
11162010	1200	7667	723		
11162010	1300	7668	704		
11162010	1400	7669	617		
11162010	1500	7670	469		
11162010	1600	7671	269		
11162010	1700	7672	52		
11162010	1800	7673	0		
11162010	1900	7674	0		
11162010	2000	7675	0		
11162010	2100	7676	0		
11162010	2200	7677	0		
11162010	2300	7678	0		
11162010	240000	7679	0		
11172010	100	7680	0		
11172010	200	7681	0		
11172010	300	7682	0		
11172010	400	7683	0		
11172010	500	7684	0		
11172010	600	7685	0		
11172010	700	7686	5		
11172010	800	7687	165		
11172010	900	7688	381		
11172010	1000	7689	554		
11172010	1100	7690	669		
11172010	1200	7691	718		
11172010	1300	7692	699		
11172010	1400	7693	613		
11172010	1500	7694	465		
11172010	1600	7695	266		
11172010	1700	7696	50		
11172010	1800	7697	0		
11172010	1900	7698	0		
11172010	2000	7699	0		
11172010	2100	7700	0		
11172010	2200	7701	0		
11172010	2300	7702	0		
11172010	240000	7703	0		
11182010	100	7704	0		
11182010	200	7705	0		
11182010	300	7706	0		
11182010	400	7707	0		
11182010	500	7708	0		
11182010	600	7709	0		
11182010	700	7710	4		
11182010	800	7711	160		
11182010	900	7712	376		
11182010	1000	7713	548		
11182010	1100	7714	664		
11182010	1200	7715	714		
11182010	1300	7716	695		
11182010	1400	7717	608		
11182010	1500	7718	461		
11182010	1600	7719	262		
11182010	1700	7720	48		
11182010	1800	7721	0		
11182010	1900	7722	0		
11182010	2000	7723	0		
11182010	2100	7724	0		
11182010	2200	7725	0		
11182010	2300	7726	0		
11182010	240000	7727	0		
11192010	100	7728	0		
11192010	200	7729	0		
11192010	300	7730	0		
11192010	400	7731	0		
11192010	500	7732	0		
11192010	600	7733	0		
11192010	700	7734	3		
11192010	800	7735	155		
11192010	900	7736	371		
11192010	1000	7737	544		
11192010	1100	7738	659		
11192010	1200	7739	709		
11192010	1300	7740	690		
11192010	1400	7741	604		
11192010	1500	7742	457		
11192010	1600	7743	259		
11192010	1700	7744	46		
11192010	1800	7745	0		
11192010	1900	7746	0		
11192010	2000	7747	0		
11192010	2100	7748	0		
11192010	2200	7749	0		
11192010	2300	7750	0		
11192010	240000	7751	0		
11202010	100	7752	0		
11202010	200	7753	0		
11202010	300	7754	0		
11202010	400	7755	0		
11202010	500	7756	0		
11202010	600	7757	0		
11202010	700	7758	3		
11202010	800	7759	150		
11202010	900	7760	366		
11202010	1000	7761	539		
11202010	1100	7762	654		
11202010	1200	7763	704		
11202010	1300	7764	686		
11202010	1400	7765	601		
11202010	1500	7766	454		
11202010	1600	7767	256		
11202010	1700	7768	44		
11202010	1800	7769	0		
