Time	Value
1778	0
1779	0
1780	0
1781	0
1782	90
1783	350
1784	593
1785	794
1786	940
1787	1020
1788	1029
1789	966
1790	836
1791	647
1792	413
1793	152
1794	1
1795	0
1796	0
1797	0
1798	0
1799	0
1800	0
1801	0
1802	0
1803	0
1804	0
1805	0
1806	96
1807	357
1808	600
1809	801
1810	946
1811	1026
1812	1034
1813	971
1814	841
1815	652
1816	418
1817	156
1818	1
1819	0
1820	0
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0
1830	102
1831	364
1832	607
1833	807
1834	952
1835	1032
1836	1040
1837	976
1838	846
1839	657
1840	423
1841	161
1842	2
1843	0
1844	0
1845	0
1846	0
1847	0
1848	0
1849	0
1850	0
1851	0
1852	0
1853	0
1854	108
1855	371
1856	614
1857	814
1858	958
1859	1037
1860	1045
1861	981
1862	851
1863	661
1864	427
1865	166
1866	2
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	0
1876	0
1877	0
1878	115
1879	379
1880	620
1881	820
1882	965
1883	1043
1884	1051
1885	987
1886	855
1887	666
1888	432
1889	170
1890	3
1891	0
1892	0
1893	0
1894	0
1895	0
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0
1902	122
1903	386
1904	627
1905	827
1906	971
1907	1049
1908	1056
1909	991
1910	860
1911	671
1912	436
1913	175
1914	4
1915	0
1916	0
1917	0
1918	0
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0
1926	128
1927	393
1928	634
1929	833
1930	977
1931	1054
1932	1061
1933	996
1934	865
1935	675
1936	441
1937	179
1938	4
1939	0
1940	0
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0
1950	136
1951	400
1952	641
1953	840
1954	983
1955	1060
1956	1066
1957	1001
1958	869
1959	680
1960	445
1961	184
1962	5
1963	0
1964	0
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0
1974	143
1975	407
1976	647
1977	846
1978	988
1979	1065
1980	1071
1981	1006
1982	874
1983	684
1984	450
1985	188
1986	6
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	1
1998	150
1999	414
2000	654
2001	852
2002	994
2003	1071
2004	1076
2005	1011
2006	879
2007	689
2008	454
2009	192
2010	7
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
2019	0
2020	0
2021	1
2022	157
2023	421
2024	661
2025	858
2026	1000
2027	1076
2028	1081
2029	1015
2030	883
2031	693
2032	459
2033	197
2034	8
2035	0
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0
2045	2
2046	164
2047	428
2048	667
2049	864
2050	1006
2051	1081
2052	1086
2053	1020
2054	887
2055	697
2056	463
2057	201
2058	9
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0
2065	0
2066	0
2067	0
2068	0
2069	3
2070	171
2071	434
2072	674
2073	870
2074	1011
2075	1086
2076	1091
2077	1025
2078	892
2079	702
2080	467
2081	206
2082	10
2083	0
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0
2091	0
2092	0
2093	4
2094	178
2095	441
2096	680
2097	876
2098	1017
2099	1092
2100	1096
2101	1029
2102	896
2103	706
2104	471
2105	210
2106	11
2107	0
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	5
2118	185
2119	448
2120	686
2121	882
2122	1022
2123	1097
2124	1100
2125	1033
2126	900
2127	710
2128	476
2129	214
2130	13
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	7
2142	192
2143	455
2144	693
2145	888
2146	1028
2147	1102
2148	1105
2149	1038
2150	904
2151	714
2152	480
2153	219
2154	14
2155	0
2156	0
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	8
2166	199
2167	461
2168	699
2169	894
2170	1033
2171	1106
2172	1110
2173	1042
2174	908
2175	718
2176	484
2177	223
2178	16
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	10
2190	206
2191	468
2192	705
2193	900
2194	1038
2195	1111
2196	1114
2197	1046
2198	912
2199	722
2200	488
2201	227
2202	17
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	12
2214	213
2215	475
2216	711
2217	905
2218	1043
2219	1116
2220	1118
2221	1050
2222	916
2223	726
2224	492
2225	231
2226	19
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	14
2238	219
2239	481
2240	717
2241	911
2242	1048
2243	1121
2244	1123
2245	1054
2246	920
2247	730
2248	496
2249	236
2250	20
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	17
2262	226
2263	487
2264	723
2265	916
2266	1053
2267	1125
2268	1127
2269	1058
2270	924
2271	734
2272	500
2273	240
2274	22
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	19
2286	233
2287	494
2288	729
2289	922
2290	1058
2291	1130
2292	1131
2293	1062
2294	928
2295	737
2296	504
2297	244
2298	24
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	22
2310	239
2311	500
2312	735
2313	927
2314	1063
2315	1134
2316	1135
2317	1066
2318	932
2319	741
2320	508
2321	248
2322	26
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	25
2334	246
2335	506
2336	741
2337	932
2338	1068
2339	1138
2340	1139
2341	1070
2342	935
2343	745
2344	512
2345	252
2346	27
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
